customer_id,customer_name,address,city,zip_code,employment_status,credit_score,annual_income
1890,Eric Jackson,403 Lowe Field Suite 243,Brownburgh,48625,Employed,347,159573
1891,Erica Edwards,7440 Phillip Stream Suite 455,Paulmouth,32639,Unemployed,315,146261
1892,David Fisher,72353 Gonzales Squares,East Davidland,86229,Unemployed,621,94366
1893,Daniel Adams,7205 Hale Cliffs,New Ryantown,87790,Employed,476,32082
1894,Tommy Hamilton,422 Brenda Forge Apt. 389,Port Stevenville,20539,Employed,837,193149
1895,Denise Townsend,06845 Jacobs Parks Apt. 439,Bethtown,00630,Unemployed,537,23547
1896,Melanie Allen,598 Alvarez Hills,Geraldton,17837,Employed,769,118518
1897,Brandon Brown,960 Sanford Shoal Suite 656,Clarkberg,31641,Employed,781,82629
1898,Jessica Mccarthy,58389 Bender Landing,Port Kevin,83256,Retired,701,45392
1899,Deanna Glenn,29763 Brenda Meadow Suite 859,Ryanshire,91652,Employed,704,53634
1900,Evan Black,34812 Erika Landing,Port Michael,74901,Employed,798,154926
1901,William Calhoun,20160 Jonathan Prairie,Robinsonville,15332,Retired,694,166598
1902,Steven Garcia,557 Lewis Wall,Donnabury,68042,Employed,709,32036
1903,Nicole Davis,09630 Fisher Way,North Darrenmouth,90491,Employed,733,109907
1904,Amy Martinez,136 Brian Loop,Port Daniel,39023,Unemployed,725,101781
1905,Katie Roberts,057 Burns Run,West Nicholasport,30263,Employed,628,79048
1906,David Moss,6431 Smith Rest Suite 878,Russellhaven,25734,Unemployed,436,108742
1907,Crystal Jarvis,57077 Barnett Junction Apt. 049,North Michael,19081,Self-Employed,632,145616
1908,Beth Villa,6173 Jennifer Corner,Stacystad,87722,Retired,610,63835
1909,Joshua Deleon,856 Smith Underpass Apt. 145,Joseland,78940,Self-Employed,679,172203
1910,Kyle Crawford,301 Todd Haven Apt. 335,New Andrew,41809,Unemployed,437,51437
1911,Jason Fields,31445 Bobby Station Suite 836,West Eduardo,11619,Unemployed,556,143424
1912,Joseph Owens MD,81751 Crosby Branch Suite 035,Butlershire,58651,Unemployed,553,46074
1913,Leslie Crawford,231 Karen Green,Mosleychester,44308,Self-Employed,404,139376
1914,Calvin Wright,608 Crawford Gardens Apt. 430,East Cheryl,84452,Unemployed,823,86226
1915,Craig Cline,5436 Perry Roads,Lake Christopherville,54735,Employed,394,121452
1916,Bradley Maxwell,0970 Joseph Highway,Robinsontown,61292,Retired,551,114853
1917,Sara Carrillo,9524 Williams Mission,North Kylefort,49442,Unemployed,806,115858
1918,Megan Lawrence,88270 Hansen Corner Apt. 280,East Erinchester,87049,Employed,302,187009
1919,Gerald Clark,37005 Black Extension,Austinchester,30062,Self-Employed,302,148769
1920,Ronald Cunningham Jr.,913 Amy Villages,Port Melanieland,24695,Self-Employed,830,53242
1921,Alexis Hardin,1457 Anthony Mountain Suite 382,Hamiltonport,58054,Unemployed,747,46386
1922,Barry Martinez,85383 Estrada Prairie,North Michaelfort,34901,Unemployed,421,100274
1923,Shelly Johnson,706 Parker Lake,Greenberg,95751,Unemployed,798,108970
1924,Natalie Roberts,5933 Hunt Knoll,Josephview,08282,Retired,331,120881
1925,Carlos Hull,37254 Boone Course,Alisonville,01190,Employed,600,67035
1926,Timothy Hernandez,93835 Steve Shore Apt. 732,East Tina,04108,Employed,350,83528
1927,Derrick Morales,37506 Henry Square,North Ashleyview,65431,Self-Employed,479,130030
1928,Donald Yates,432 Tammy Parkways,South Vincenthaven,31536,Retired,312,164442
1929,Shawn Townsend,565 Monroe Junctions,Bradleytown,89390,Unemployed,459,128075
1930,Patricia Anderson,6994 Brooke Cliffs Suite 878,North Lance,31437,Employed,380,161694
1931,Brandi Cantu,38628 Ryan Drives,North Karaville,09636,Employed,495,21377
1932,Annette Gross,64295 Jason Glens Suite 092,Vargasshire,89707,Employed,338,88618
1933,Amanda Medina,97195 Zachary Circles Apt. 191,Campbellchester,59913,Retired,542,133452
1934,Benjamin Jackson,01598 Odom Plain Suite 939,Danaview,60140,Unemployed,588,191340
1935,Brian Smith,475 Conner Summit,West Andrew,36717,Employed,371,53851
1936,Jacob Richards,4396 Jones Spring,Scottchester,08124,Self-Employed,832,154871
1937,Cody Barker,25762 Christine Dam,Lake Leslieville,46128,Retired,329,153733
1938,Mark Hall,445 Erika Flats Apt. 713,North Joseph,33218,Retired,722,43615
1939,Matthew Cline,30469 Moore Shore,Williamville,95894,Unemployed,841,99489
1940,Carolyn Dawson,626 Jason Walks,New Jennifer,62227,Employed,640,28014
1941,Jeffrey Jimenez,6543 Shane Estates Suite 066,South Karenville,18058,Retired,569,167340
1942,Kristen Jensen,12702 Chapman Cape Suite 926,New Kaylachester,86874,Employed,631,33712
1943,Charles Davis,007 Martinez Underpass,North Erik,60994,Self-Employed,792,100313
1944,Dennis Wood,921 Fields Drive Suite 331,Stevenstad,73495,Retired,561,48173
1945,Marcus Brown,526 Orozco Shoals,East Carlborough,03185,Unemployed,756,22833
1946,Jennifer Reed,670 Arellano Ville,Juanburgh,69499,Retired,617,103826
1947,Alexis Clark,970 Koch Cliff,Port Michael,40064,Self-Employed,628,68660
1948,Crystal Young,9606 Tyler Trace,Kevinland,51584,Retired,606,95152
1949,Julian Stein,286 Morrison Haven,Michaelside,97344,Self-Employed,423,88978
1950,Troy Howard,0884 Ricky Bridge Suite 877,Nortonland,10739,Self-Employed,553,77835
1951,Kristi Mullen,523 Montgomery Light,Matthewmouth,71193,Retired,669,192334
1952,Ms. Vanessa Chapman,823 Harris Lake Apt. 122,South Seth,06106,Employed,458,120638
1953,Ryan Schneider,526 West Forest Apt. 311,Jamesstad,20935,Employed,411,113956
1954,Jason Cruz,487 Robert Harbors,Gonzalezside,96610,Employed,413,131620
1955,Laura Jones,31430 Dennis Ranch Suite 613,Haleybury,08054,Employed,665,51026
1956,Michelle Cole,3241 Kent Street,West Amanda,67239,Unemployed,823,90278
1957,Cynthia King,47313 Christopher Orchard Suite 552,North Dominique,13920,Retired,655,78637
1958,Robin Singh,4830 Jackson Harbors Suite 634,Benderfort,02422,Employed,691,182400
1959,Margaret Mann,582 Kenneth Station,New Tammy,46375,Self-Employed,359,145095
1960,Joseph Richard,097 Hannah Trafficway Apt. 524,Amyberg,55045,Employed,521,149531
1961,Mario Contreras,2642 Lawrence Place,Benjaminport,06899,Retired,842,45407
1962,Matthew Roach,38952 Hunter Mount Apt. 271,Woodland,03997,Retired,721,29369
1963,Amanda Thomas,35788 Nicholas Cliffs Suite 715,North Linda,32602,Retired,755,101413
1964,Anthony Gonzalez,204 Harris Flats Suite 513,Whiteport,80127,Retired,645,68868
1965,Amanda Ayala,5227 Christopher Radial,Katherinebury,52022,Unemployed,342,149101
1966,Francisco Jacobs,839 Kelly Harbor,Petersontown,19676,Unemployed,567,33708
1967,Wayne Hernandez,90363 Gonzalez Common Apt. 802,Thompsonfort,44340,Unemployed,823,44101
1968,Vincent Curtis,132 Larry Trail Apt. 321,Port Jeffreyfurt,63682,Unemployed,825,169717
1969,Alejandro Ramsey,56881 Robinson Meadow,Port Jamesshire,50151,Employed,502,22406
1970,Diana Lara,15007 Banks Fort,West Alexandra,92460,Unemployed,323,199564
1971,Sarah Fisher,3272 Carlson Drive Suite 002,Wuville,14817,Unemployed,627,93201
1972,Lauren Hardy,478 William Ports Suite 856,East Martin,38001,Self-Employed,737,105476
1973,Candace Holder,4335 Ricardo Lodge,Ramirezborough,25077,Employed,733,191551
1974,Raymond Newton,9754 Lambert Meadows Suite 964,East Jasonville,65127,Self-Employed,505,151093
1975,Caleb Brooks Jr.,983 Lisa Square,East Rebecca,56659,Employed,627,49830
1976,Charles Jackson,6854 Bell Haven Apt. 104,Port Nathaniel,96820,Self-Employed,350,179497
1977,Patrick Sandoval III,91887 Villarreal Ramp,South William,27645,Retired,675,90546
1978,Robert Hurst,57107 Wayne Rapids Suite 068,Lake Brianburgh,49903,Employed,696,91072
1979,Melissa Bennett,321 Maldonado Mountains,Zacharyberg,55842,Retired,399,100954
1980,Emily Olsen,54360 Caleb Wall,North Ryanside,50398,Unemployed,545,101023
1981,Christopher Harding,2823 Graham Ports,Port William,73246,Retired,723,196572
1982,Jorge Blackwell,2517 Jamie Gateway Apt. 307,Bryanberg,59188,Employed,801,83838
1983,Kelli Taylor,80131 Christopher Crossroad Apt. 895,Markchester,63558,Retired,586,47474
1984,Joseph Randall,702 Ruben Glen,Jacksonport,93808,Unemployed,445,104200
1985,Michael Perez,4556 Joshua Fall,South Christine,48815,Employed,421,127036
1986,Jerry Shaw,22032 Betty Falls Apt. 953,East Ashleyberg,53867,Unemployed,360,151409
1987,Jasmine Mora,817 Jody Landing Apt. 068,Port Brittanymouth,36761,Retired,814,44753
1988,Lynn Mora,5073 Fields Throughway,Katelynbury,55267,Unemployed,796,197541
1989,Kyle Galloway,49589 Elizabeth Mountain,Amandamouth,49586,Unemployed,826,47207
1990,Marissa Davies,500 Williams Ridges,Lake Jodyshire,74087,Retired,356,43192
1991,Preston Harris,95225 Duran Isle,Raymondland,29530,Employed,490,66740
1992,Jessica Rocha,6077 Suarez Ford Apt. 991,Danielshire,72051,Retired,706,108825
1993,Brenda Harvey,16599 Christopher Mountain,North Samuelhaven,95137,Self-Employed,545,103421
1994,Paula Lang,684 Linda Trail,Sheilastad,09495,Self-Employed,487,60221
1995,Thomas Johnson,2071 Lisa Heights,Gutierrezville,48644,Self-Employed,317,161465
1996,David Hess,9623 Cochran Dam Apt. 272,South Ryan,27691,Retired,302,136253
1997,Jesus Clark,109 Courtney Meadows,Lake Tara,80133,Employed,315,64901
1998,Christopher Hardy,602 Hansen Trail Apt. 401,West Christopherview,49499,Unemployed,651,123957
1999,Michael Garrett,94635 Brenda Spring Apt. 969,Phillipborough,29854,Retired,321,98091
2000,Jessica Carpenter,854 Jennifer Lakes Apt. 629,Allisonfurt,28326,Employed,301,167314
